,n,standard runtime (s),strassen runtime (s)
154,164.0,0.014783382415771484,0.016741275787353516
155,165.0,0.014594793319702148,0.013966083526611328
156,166.0,0.013542890548706055,0.012726068496704102
157,167.0,0.013282060623168945,0.013244867324829102
158,168.0,0.013722896575927734,0.012711048126220703
159,169.0,0.013654947280883789,0.01332712173461914
160,170.0,0.013605117797851562,0.013451099395751953
161,171.0,0.014443159103393555,0.015110969543457031
162,172.0,0.014299869537353516,0.014716863632202148
163,173.0,0.015741825103759766,0.015599727630615234
164,174.0,0.01579594612121582,0.015820026397705078
165,175.0,0.015351057052612305,0.015170812606811523
166,176.0,0.015828847885131836,0.014462947845458984
167,177.0,0.015127182006835938,0.015239238739013672
168,178.0,0.015427112579345703,0.0143890380859375
169,179.0,0.015590906143188477,0.015137195587158203
170,180.0,0.016264915466308594,0.015655994415283203
171,181.0,0.016287803649902344,0.016150951385498047
172,182.0,0.016827106475830078,0.01515507698059082
173,183.0,0.016170024871826172,0.015841960906982422
174,184.0,0.016577720642089844,0.01605081558227539
175,185.0,0.0166318416595459,0.0448300838470459
176,186.0,0.02033519744873047,0.015882015228271484
177,187.0,0.01975703239440918,0.02048516273498535
178,188.0,0.01755976676940918,0.02043008804321289
179,189.0,0.017123699188232422,0.017076969146728516
180,190.0,0.01817011833190918,0.01656794548034668
181,191.0,0.01784515380859375,0.016749143600463867
182,192.0,0.01866316795349121,0.01689291000366211
183,193.0,0.017709016799926758,0.016668081283569336
184,194.0,0.017979145050048828,0.01723504066467285
185,195.0,0.020377635955810547,0.019937992095947266
186,196.0,0.019360065460205078,0.01882791519165039
187,197.0,0.020327091217041016,0.019747018814086914
188,198.0,0.018838882446289062,0.017480134963989258
189,199.0,0.020291805267333984,0.018243074417114258
190,200.0,0.019321203231811523,0.018288850784301758
191,201.0,0.02049398422241211,0.02123117446899414
192,202.0,0.03609895706176758,0.020083904266357422
193,203.0,0.021625041961669922,0.03153514862060547
194,204.0,0.023485183715820312,0.05075693130493164
195,205.0,0.023311853408813477,0.02055501937866211
196,206.0,0.026202917098999023,0.02229928970336914
197,207.0,0.020067691802978516,0.020735979080200195
198,208.0,0.02200913429260254,0.018918752670288086
199,209.0,0.02183699607849121,0.020783185958862305
200,210.0,0.021641016006469727,0.020165205001831055
201,211.0,0.022099971771240234,0.020708084106445312
202,212.0,0.022317171096801758,0.020579814910888672
203,213.0,0.02347707748413086,0.023395061492919922
204,214.0,0.0243990421295166,0.021472930908203125
205,215.0,0.025103092193603516,0.02425217628479004
206,216.0,0.024396896362304688,0.023170948028564453
207,217.0,0.022721052169799805,0.022658824920654297
208,218.0,0.02433300018310547,0.021749019622802734
209,219.0,0.02492809295654297,0.023753881454467773
210,220.0,0.02886509895324707,0.02431321144104004
211,221.0,0.04855489730834961,0.024425983428955078
212,222.0,0.02554488182067871,0.025831937789916992
213,223.0,0.026241064071655273,0.025537967681884766
214,224.0,0.04579424858093262,0.028448104858398438
215,225.0,0.0289309024810791,0.033158063888549805
216,226.0,0.03676605224609375,0.028373003005981445
217,227.0,0.05101919174194336,0.04327678680419922
218,228.0,0.03194308280944824,0.038453102111816406
219,229.0,0.03100419044494629,0.026357173919677734
220,230.0,0.03374290466308594,0.026826858520507812
221,231.0,0.031640052795410156,0.028630971908569336
222,232.0,0.0336308479309082,0.0255281925201416
223,233.0,0.02928018569946289,0.02996087074279785
224,234.0,0.06991004943847656,0.044187307357788086
225,235.0,0.04014110565185547,0.02768111228942871
226,236.0,0.02898716926574707,0.07298707962036133
227,237.0,0.06116986274719238,0.03372025489807129
228,238.0,0.030305147171020508,0.02896904945373535
229,239.0,0.03332805633544922,0.028093814849853516
230,240.0,0.029855012893676758,0.0310211181640625
231,241.0,0.046971797943115234,0.03213810920715332
232,242.0,0.03193998336791992,0.027528762817382812
233,243.0,0.03073406219482422,0.03130006790161133
234,244.0,0.039328813552856445,0.038017988204956055
235,245.0,0.04002809524536133,0.03406023979187012
236,246.0,0.037837982177734375,0.03479909896850586
237,247.0,0.07628989219665527,0.03494668006896973
238,248.0,0.03461718559265137,0.03177785873413086
239,249.0,0.03284001350402832,0.03240799903869629
240,250.0,0.03242802619934082,0.03166627883911133
241,251.0,0.03689289093017578,0.08479690551757812
242,252.0,0.10300612449645996,0.05042576789855957
243,253.0,0.03868699073791504,0.03279280662536621
244,254.0,0.034446001052856445,0.034535884857177734
245,255.0,0.03740096092224121,0.03481292724609375
246,256.0,0.03761410713195801,0.03800702095031738
247,257.0,0.0377652645111084,0.034902095794677734
248,258.0,0.04457283020019531,0.03697609901428223
249,259.0,0.04138803482055664,0.03410983085632324
250,260.0,0.039376020431518555,0.036511898040771484
251,261.0,0.03995084762573242,0.03591203689575195
252,262.0,0.047226905822753906,0.04352426528930664
253,263.0,0.04924798011779785,0.03545498847961426
254,264.0,0.04358196258544922,0.040315866470336914
255,265.0,0.04089927673339844,0.08859395980834961
256,266.0,0.03995823860168457,0.034836769104003906
257,267.0,0.04161214828491211,0.03915905952453613
258,268.0,0.050492048263549805,0.03810882568359375
259,269.0,0.0424039363861084,0.040135860443115234
260,270.0,0.0451512336730957,0.05081820487976074
261,271.0,0.0914769172668457,0.04154086112976074
262,272.0,0.04386091232299805,0.03901386260986328
263,273.0,0.04760169982910156,0.03951573371887207
264,274.0,0.046852827072143555,0.04415726661682129
265,275.0,0.046884775161743164,0.041342973709106445
266,276.0,0.0500798225402832,0.06414103507995605
267,277.0,0.04853987693786621,0.04334115982055664
268,278.0,0.11137104034423828,0.06380891799926758
269,279.0,0.05444192886352539,0.04290318489074707
270,280.0,0.04990124702453613,0.04241204261779785
271,281.0,0.05315709114074707,0.043563127517700195
272,282.0,0.1111900806427002,0.04157090187072754
273,283.0,0.05907797813415527,0.04564785957336426
274,284.0,0.05747723579406738,0.045475006103515625
275,285.0,0.05723071098327637,0.0482029914855957
276,286.0,0.051603078842163086,0.041339874267578125
277,287.0,0.05155611038208008,0.04865527153015137
278,288.0,0.055686235427856445,0.05100679397583008
279,289.0,0.05361199378967285,0.04377007484436035
280,290.0,0.05048704147338867,0.04625391960144043
281,291.0,0.05284595489501953,0.058161020278930664
282,292.0,0.068695068359375,0.04885101318359375
283,293.0,0.05137991905212402,0.0759739875793457
284,294.0,0.053813934326171875,0.05060410499572754
285,295.0,0.05336809158325195,0.05079293251037598
286,296.0,0.06200695037841797,0.04677319526672363
287,297.0,0.06358814239501953,0.05529594421386719
288,298.0,0.0657958984375,0.05391502380371094
289,299.0,0.06447100639343262,0.04994988441467285
290,300.0,0.0603642463684082,0.047044992446899414
291,301.0,0.06810283660888672,0.11748409271240234
292,302.0,0.05858302116394043,0.05502486228942871
293,303.0,0.059700965881347656,0.05356597900390625
294,304.0,0.061569929122924805,0.04959917068481445
295,305.0,0.06351709365844727,0.05153608322143555
296,306.0,0.06600189208984375,0.05646395683288574
297,307.0,0.06255602836608887,0.05295705795288086
298,308.0,0.062194108963012695,0.049893856048583984
299,309.0,0.06497311592102051,0.08715200424194336
300,310.0,0.073638916015625,0.05449390411376953
301,311.0,0.062048912048339844,0.05306696891784668
302,312.0,0.05919003486633301,0.05224919319152832
303,313.0,0.06447005271911621,0.06026506423950195
304,314.0,0.07083487510681152,0.10272598266601562
305,315.0,0.06359505653381348,0.059123992919921875
306,316.0,0.06680703163146973,0.054270029067993164
307,317.0,0.06588506698608398,0.06966710090637207
308,318.0,0.0722970962524414,0.06559634208679199
309,319.0,0.0736548900604248,0.0636138916015625
310,320.0,0.06750178337097168,0.05792117118835449
311,321.0,0.0696718692779541,0.06401205062866211
312,322.0,0.0703132152557373,0.060534000396728516
313,323.0,0.10945391654968262,0.06745100021362305
314,324.0,0.08668208122253418,0.05988192558288574
315,325.0,0.06804394721984863,0.06206917762756348
316,326.0,0.07640290260314941,0.0733799934387207
317,327.0,0.09166216850280762,0.08788609504699707
318,328.0,0.1076040267944336,0.06441807746887207
319,329.0,0.07693696022033691,0.0639491081237793
320,330.0,0.08063006401062012,0.06216120719909668
321,331.0,0.06883525848388672,0.05880904197692871
322,332.0,0.07004284858703613,0.05834197998046875
323,333.0,0.07321715354919434,0.15979909896850586
324,334.0,0.07222700119018555,0.06857705116271973
325,335.0,0.07545709609985352,0.06547904014587402
326,336.0,0.10794687271118164,0.09354114532470703
327,337.0,0.08732485771179199,0.08022093772888184
328,338.0,0.07730913162231445,0.07558679580688477
329,339.0,0.08384585380554199,0.06810617446899414
330,340.0,0.08226394653320312,0.06430888175964355
331,341.0,0.07971787452697754,0.0836491584777832
332,342.0,0.08461904525756836,0.07733464241027832
333,343.0,0.08729386329650879,0.07238101959228516
334,344.0,0.14760518074035645,0.07455992698669434
335,345.0,0.09108996391296387,0.08304095268249512
336,346.0,0.12656188011169434,0.10078620910644531
337,347.0,0.08778691291809082,0.07932281494140625
338,348.0,0.09287571907043457,0.08734703063964844
339,349.0,0.09023690223693848,0.0759589672088623
340,350.0,0.0853118896484375,0.13212180137634277
341,351.0,0.10273122787475586,0.07148313522338867
342,352.0,0.09792900085449219,0.08388209342956543
343,353.0,0.09310102462768555,0.09048295021057129
344,354.0,0.0948028564453125,0.07892799377441406
345,355.0,0.08819222450256348,0.08534479141235352
346,356.0,0.09270715713500977,0.07396292686462402
347,357.0,0.09834408760070801,0.09463000297546387
348,358.0,0.09801483154296875,0.07622194290161133
349,359.0,0.09534525871276855,0.07271814346313477
350,360.0,0.10680508613586426,0.07662391662597656
351,361.0,0.1438579559326172,0.08316516876220703
352,362.0,0.1034700870513916,0.0752561092376709
353,363.0,0.09681296348571777,0.07632207870483398
354,364.0,0.10046720504760742,0.08260107040405273
355,365.0,0.09622383117675781,0.08475279808044434
356,366.0,0.1414506435394287,0.08677411079406738
357,367.0,0.0954122543334961,0.07824897766113281
358,368.0,0.0945429801940918,0.08105802536010742
359,369.0,0.10994911193847656,0.0883638858795166
360,370.0,0.16548991203308105,0.15015912055969238
361,371.0,0.10749578475952148,0.09666585922241211
362,372.0,0.11193203926086426,0.08243918418884277
363,373.0,0.1124730110168457,0.09529924392700195
364,374.0,0.11333799362182617,0.1601698398590088
365,375.0,0.10547208786010742,0.09047508239746094
366,376.0,0.11160612106323242,0.0878901481628418
367,377.0,0.15373992919921875,0.11289000511169434
368,378.0,0.1257011890411377,0.09396100044250488
369,379.0,0.11410713195800781,0.10554313659667969
370,380.0,0.11928892135620117,0.09631800651550293
371,381.0,0.1138460636138916,0.13530588150024414
372,382.0,0.13164281845092773,0.09303116798400879
373,383.0,0.11745905876159668,0.09787678718566895
374,384.0,0.11895179748535156,0.08724594116210938
375,385.0,0.17215585708618164,0.10152602195739746
376,386.0,0.1937708854675293,0.10158276557922363
377,387.0,0.15910029411315918,0.10417723655700684
378,388.0,0.16643404960632324,0.10306882858276367
379,389.0,0.2513611316680908,0.2055048942565918
380,390.0,0.14464163780212402,0.11619305610656738
381,391.0,0.15960693359375,0.09078288078308105
382,392.0,0.2018909454345703,0.12005400657653809
383,393.0,0.4662482738494873,0.16119718551635742
384,394.0,0.42310214042663574,0.13255000114440918
385,395.0,0.21849822998046875,0.09812808036804199
386,396.0,0.21002697944641113,0.11498308181762695
387,397.0,0.32076382637023926,0.1145789623260498
388,398.0,0.4562678337097168,0.16422796249389648
389,399.0,0.3938789367675781,0.11665678024291992
390,400.0,0.3041720390319824,0.09953832626342773
391,401.0,0.15852689743041992,0.11388397216796875
392,402.0,0.17272186279296875,0.10428309440612793
393,403.0,0.17715001106262207,0.10599017143249512
394,404.0,0.18198180198669434,0.09683990478515625
395,405.0,0.16677188873291016,0.1064138412475586
396,406.0,0.21218204498291016,0.1178591251373291
397,407.0,0.19496703147888184,0.10146880149841309
398,408.0,0.20080304145812988,0.1309041976928711
399,409.0,0.2008802890777588,0.15631318092346191
400,410.0,0.25723695755004883,0.18021917343139648
401,411.0,0.22013282775878906,0.10859298706054688
402,412.0,0.22382473945617676,0.10156393051147461
403,413.0,0.2005140781402588,0.11433076858520508
404,414.0,0.19585609436035156,0.10505485534667969
405,415.0,0.181610107421875,0.10973072052001953
406,416.0,0.17872405052185059,0.10335183143615723
407,417.0,0.26804304122924805,0.1151890754699707
408,418.0,0.19208407402038574,0.11097407341003418
409,419.0,0.2098100185394287,0.11111712455749512
410,420.0,0.1817479133605957,0.11050128936767578
411,421.0,0.2011702060699463,0.11254096031188965
412,422.0,0.22455596923828125,0.11412501335144043
413,423.0,0.2354729175567627,0.1125340461730957
414,424.0,0.2064061164855957,0.11070489883422852
415,425.0,0.2066497802734375,0.12283897399902344
416,426.0,0.2021629810333252,0.12009191513061523
417,427.0,0.21728110313415527,0.12396502494812012
418,428.0,0.24141383171081543,0.11510801315307617
419,429.0,0.2074260711669922,0.16228699684143066
420,430.0,0.20748209953308105,0.11976790428161621
421,431.0,0.215087890625,0.1512317657470703
422,432.0,0.22254395484924316,0.1211550235748291
423,433.0,0.2341618537902832,0.1663808822631836
424,434.0,0.22179198265075684,0.1368699073791504
425,435.0,0.2119731903076172,0.12300300598144531
426,436.0,0.22994494438171387,0.12267398834228516
427,437.0,0.21323800086975098,0.1703629493713379
428,438.0,0.22399425506591797,0.12937021255493164
429,439.0,0.2283458709716797,0.1314549446105957
430,440.0,0.25376081466674805,0.14527583122253418
431,441.0,0.22913289070129395,0.13711905479431152
432,442.0,0.23877191543579102,0.13051486015319824
433,443.0,0.2697780132293701,0.12985515594482422
434,444.0,0.22184014320373535,0.1298820972442627
435,445.0,0.23456382751464844,0.13780522346496582
436,446.0,0.24587202072143555,0.1391010284423828
437,447.0,0.2465381622314453,0.13142704963684082
438,448.0,0.26517295837402344,0.1332242488861084
439,449.0,0.2510190010070801,0.1379094123840332
440,450.0,0.24779486656188965,0.14033222198486328
441,451.0,0.2490839958190918,0.1426241397857666
442,452.0,0.23681402206420898,0.13417291641235352
443,453.0,0.27838826179504395,0.14164471626281738
444,454.0,0.2503848075866699,0.1390857696533203
445,455.0,0.24739503860473633,0.14876174926757812
446,456.0,0.26088881492614746,0.16750383377075195
447,457.0,0.26326584815979004,0.14139223098754883
448,458.0,0.278623104095459,0.1419980525970459
449,459.0,0.27529001235961914,0.14270591735839844
450,460.0,0.22941899299621582,0.13669300079345703
451,461.0,0.35224294662475586,0.14421486854553223
452,462.0,0.2626171112060547,0.14189505577087402
453,463.0,0.2826869487762451,0.14037823677062988
454,464.0,0.2629070281982422,0.14321208000183105
455,465.0,0.22442913055419922,0.1468651294708252
456,466.0,0.2727999687194824,0.1453089714050293
457,467.0,0.2542300224304199,0.14808177947998047
458,468.0,0.26337695121765137,0.14380383491516113
459,469.0,0.2764899730682373,0.15666508674621582
460,470.0,0.35890984535217285,0.15204787254333496
461,471.0,0.26630496978759766,0.14995718002319336
462,472.0,0.2846860885620117,0.14648723602294922
463,473.0,0.296403169631958,0.15555810928344727
464,474.0,0.2767963409423828,0.15160918235778809
465,475.0,0.2755880355834961,0.14962482452392578
466,476.0,0.2982909679412842,0.158768892288208
467,477.0,0.30506110191345215,0.16013526916503906
468,478.0,0.29137206077575684,0.16314983367919922
469,479.0,0.3020329475402832,0.15816307067871094
470,480.0,0.29908013343811035,0.15522217750549316
471,481.0,0.29041409492492676,0.1636509895324707
472,482.0,0.25858306884765625,0.16109800338745117
473,483.0,0.2975332736968994,0.18145298957824707
474,484.0,0.3201711177825928,0.17499518394470215
475,485.0,0.3021068572998047,0.17216920852661133
476,486.0,0.3442821502685547,0.22720003128051758
477,487.0,0.30162906646728516,0.16892409324645996
478,488.0,0.2935812473297119,0.16267800331115723
479,489.0,0.30657172203063965,0.16959500312805176
480,490.0,0.304760217666626,0.17450404167175293
481,491.0,0.304124116897583,0.17042803764343262
482,492.0,0.30768775939941406,0.20921015739440918
483,493.0,0.32359790802001953,0.17412686347961426
484,494.0,0.3083460330963135,0.17921686172485352
485,495.0,0.3329651355743408,0.16887903213500977
486,496.0,0.30812788009643555,0.16855192184448242
487,497.0,0.33829212188720703,0.1828467845916748
488,498.0,0.3308119773864746,0.18473601341247559
489,499.0,0.35970401763916016,0.18228507041931152
490,500.0,0.3376460075378418,0.1824808120727539
