,dim,size,total MST weight,avg edge weight,max edge weight,MST size,duration (s)
0,0.0,32768.0,1.20543,3.6788e-05,0.000316722,32767.0,843.2200791835785
1,2.0,32768.0,117.491,0.00358564,0.0142673,32767.0,1736.1474323272705
2,3.0,32768.0,669.507,0.0204324,0.048483,32767.0,1713.2567999362946
3,4.0,32768.0,1685.14,0.0514279,0.112429,32767.0,1892.3637640476227
