,dim,size,total MST weight,avg edge weight,max edge weight,MST size,duration (s)
0,0,65536,0.175258.178,0.00393954,0.000163349,"65535
",518.3085870742798
1,2,65536,0.1753200.07,0.0488299,0.0080254,"65535
",2265.5481283664703
2,3,65536,0.1758206.14,0.125218,0.0405659,"65535
",2124.5898439884186
3,4,65536,0.17513490.3,0.205849,0.0929366,"65535
",1760.9752638339996
