,dim,size,total MST weight,avg edge weight,max edge weight,MST size,duration (s)
0,0.0,262144.0,1.20372,4.59186e-06,4.46583e-05,262143.0,365.30483508110046
1,2.0,262144.0,1.20546,4.59847e-06,5.28125e-05,262143.0,390.36328196525574
2,3.0,262144.0,1.20652,4.60251e-06,5.69485e-05,262143.0,394.8785638809204
3,4.0,262144.0,1.20356,4.59124e-06,4.9992e-05,262143.0,306.9843580722809
